GalaxyID,label
119061,4
119074,1
119229,4
119239,4
119240,1
119250,1
119262,1
119277,1
119314,4
119321,1
119358,1
119366,1
119373,4
119383,4
119397,4
119417,4
119454,4
119459,1
119498,4
119537,3
119573,1
119579,4
119670,3
119691,4
119693,4
119718,1
119719,1
119720,4
119740,1
119743,1
119766,0
119773,1
119774,4
119777,4
119816,1
119831,1
119864,3
119909,3
119910,4
119921,4
120006,4
120027,4
120036,4
120042,1
120051,4
120062,4
120084,4
120107,4
120158,3
120187,4
120197,1
120201,4
120223,4
120228,1
120231,4
120258,4
120259,4
120305,4
120307,1
120314,0
120333,4
120354,4
120374,1
120384,1
120387,4
120426,4
120433,1
120440,0
120447,1
120548,1
120566,4
120586,4
120632,1
120641,3
120648,4
120659,4
120676,1
120697,4
120763,4
120774,4
120776,0
120782,4
120891,0
120915,4
120918,4
120923,4
120998,1
121016,4
121031,1
121044,0
121067,1
121068,4
121088,4
121133,4
121147,4
121164,1
121177,1
121178,3
121184,4
121262,0
121267,1
121319,1
121346,4
121378,4
121394,1
121410,3
121462,3
121473,4
121558,1
121567,4
121592,4
121611,4
121621,1
121637,1
121670,4
121705,0
121727,4
121768,1
121769,4
121774,1
121801,4
121811,4
121831,4
121902,1
121916,4
121946,4
121960,0
122003,4
122042,1
122052,4
122068,4
122093,1
122099,1
122131,4
122152,4
122158,0
122214,4
122221,0
122225,4
122240,4
122265,0
122278,4
122293,1
122294,4
122295,1
122444,4
122445,1
122469,4
122477,1
122525,4
122527,4
122601,1
122608,4
122634,4
122654,1
122672,0
122705,4
122717,0
122721,4
122753,1
122754,4
122804,1
122832,1
122855,1
122870,4
122877,4
122907,4
122909,4
122933,4
122946,4
122960,1
122965,4
123039,1
123059,0
123067,0
123103,1
123133,1
123139,4
123173,1
123199,4
123203,1
123207,1
123243,4
123294,4
123308,1
123310,4
123337,4
123344,4
123349,1
123381,4
123383,4
123387,4
123412,4
123475,4
123498,1
123540,1
123564,4
123582,4
123628,4
123647,4
123648,4
123678,4
123679,0
123694,1
123700,1
123713,0
123750,4
123772,4
123810,4
123811,4
123858,1
123878,4
123897,1
123906,3
123933,4
123938,1
123980,4
124019,4
124050,4
124057,4
124059,1
124070,4
124076,4
124079,4
124175,1
124200,4
124206,4
124265,1
124305,4
124337,1
124424,1
124425,1
124434,4
124472,4
124477,4
124491,4
124499,1
124516,4
124519,4
124548,1
124549,4
124578,4
124641,1
124648,4
124650,4
124679,1
124694,1
124723,4
124816,4
124862,4
124877,4
124882,1
124908,4
124943,4
124977,4
124991,4
124994,4
125108,4
125118,4
125119,4
125123,4
125129,0
125151,0
125188,4
125199,4
125209,4
125304,0
125327,4
125352,4
125393,0
125422,4
125439,4
125475,4
125507,1
125537,4
125616,1
125664,4
125672,4
125675,4
125678,1
125683,4
125686,0
125687,1
125719,1
125739,4
125740,4
125746,4
125755,1
125756,1
125797,1
125798,4
125828,1
125912,1
125973,4
126041,4
126050,4
126077,1
126143,4
126151,1
126153,4
126234,1
126256,4
126260,1
126265,4
126282,4
126364,1
126382,4
126391,0
126427,4
126435,1
126438,4
126459,4
126471,4
126540,4
126547,4
126625,4
126643,4
126656,1
126663,4
126719,4
126740,4
126759,4
126760,3
126764,1
126800,4
126804,4
126841,4
126847,4
126856,4
126885,4
126929,4
126961,0
127027,4
127052,3
127057,4
127082,0
127163,1
127197,4
127210,1
127231,3
127297,4
127317,3
127333,1
127360,4
127368,1
127382,1
127386,1
127423,4
127441,1
127444,3
127465,4
127487,4
127494,1
127498,1
127517,4
127566,4
127590,1
127627,4
127667,4
127669,1
127687,0
127698,4
127730,1
127783,1
127788,0
127795,1
127857,0
127872,4
127887,3
127901,1
127918,1
127934,4
127937,4
127950,3
127951,4
127970,1
128004,1
128031,4
128068,4
128069,4
128079,4
128102,4
128128,1
128130,4
128132,1
128137,4
128147,0
128216,1
128220,0
128271,4
128277,0
128285,1
128316,4
128343,4
128345,1
128357,0
128380,4
128385,1
128389,4
128396,1
128411,4
128434,4
128485,4
128499,4
128563,0
128575,4
128615,4
128625,1
128646,1
128703,4
128720,4
128724,4
128745,4
128749,1
128762,4
128814,0
128815,4
128864,4
128936,4
128947,0
128978,0
129036,4
129043,3
129117,4
129124,1
129146,3
129149,4
129160,4
129168,4
129170,1
129175,1
129187,4
129199,1
129202,4
129221,4
129225,1
129251,1
129277,0
129359,4
129365,0
129376,4
129433,3
129458,0
129480,1
129483,1
129486,1
129488,4
129510,3
129556,0
129560,3
129570,0
129594,0
129605,4
129626,4
129721,4
129777,4
129780,4
129852,4
129883,3
129932,4
129935,1
129937,4
130026,1
130055,1
130071,1
130110,0
130157,4
130160,1
130226,0
130241,0
130278,4
130285,1
130303,1
130313,1
130334,1
130355,4
130394,4
130396,4
130397,4
130403,0
130407,4
130424,4
130426,4
130440,4
130450,0
130456,0
130475,1
130499,4
130520,1
130532,4
130565,1
130567,1
130580,4
130710,4
130719,1
130741,4
130743,4
130745,4
130759,0
130781,0
130803,4
130819,4
130826,1
130861,3
130868,4
130888,4
130946,4
130963,4
130969,4
130972,1
130979,4
131009,1
131030,1
131049,1
131051,0
131054,4
131064,4
131103,3
131172,3
131184,4
131189,4
131208,1
131221,4
131245,4
131246,1
131293,4
131312,4
131315,4
131323,4
131373,4
131374,4
131395,1
131435,4
131452,3
131465,1
131473,4
131500,4
131521,4
131525,4
131585,4
131603,4
131624,1
131670,4
131744,4
131745,4
131747,4
131807,1
131848,1
131874,0
131875,4
131903,4
131939,0
131999,4
132038,4
132062,4
132127,1
132139,1
132171,4
132175,1
132209,0
132234,4
132250,4
132267,4
132280,4
132305,1
132333,4
132342,0
132382,0
132419,4
132423,4
132448,4
132457,4
132473,4
132481,4
132502,4
132612,0
132626,4
132631,3
132639,1
132640,4
132647,4
132658,1
132709,4
132714,0
132746,4
132754,0
132767,1
132813,0
132814,4
132825,4
132829,4
132837,4
132856,1
132884,1
132907,1
132919,1
132938,4
132957,4
132969,1
133009,1
133023,4
133100,1
133161,0
133178,4
133206,4
133231,4
133287,4
133289,4
133355,4
133380,3
133395,4
133435,1
133499,3
133503,4
133531,4
133558,3
133596,4
133616,4
133639,1
133654,4
133675,4
133711,4
133734,4
133755,4
133766,1
133824,4
133854,4
133862,4
133870,4
133941,4
133985,4
134087,4
134155,4
134170,4
134179,4
134184,4
134191,4
134234,0
134266,1
134282,4
134285,4
134289,4
134347,4
134415,0
134424,0
134425,1
134431,1
134450,4
134456,4
134468,4
134470,1
134549,4
134556,4
134568,4
134569,1
134600,4
134604,4
134624,4
134631,4
134638,4
134640,4
134646,4
134676,4
134688,1
134718,4
134736,4
134742,4
134798,4
134843,4
134877,4
134880,1
134882,4
134899,0
134915,1
134922,1
134947,1
134981,1
134986,4
134993,4
135020,4
135030,4
135033,0
135043,4
135059,4
135077,4
135082,4
135093,4
135095,3
135135,4
135163,4
135172,4
135173,0
135184,4
135187,4
135191,4
135208,1
135223,4
135299,4
135311,1
135336,1
135337,4
135353,1
135359,4
135363,4
135416,4
135417,3
135441,3
135453,4
135524,4
135536,0
135596,4
135616,0
135640,1
135648,4
135705,0
135714,4
135717,1
135730,4
135734,4
135766,1
135810,4
135820,4
135828,3
135831,4
135842,4
135868,4
135873,4
135901,4
135980,4
136022,4
136039,4
136072,4
136093,3
136109,4
136211,1
136233,0
136247,4
136255,0
136261,3
136264,4
136317,4
136370,4
136382,4
136401,4
136414,0
136420,1
136441,4
136491,4
136539,4
136569,1
136581,0
136592,0
136661,3
136667,1
136729,4
136731,4
136771,4
136821,4
136823,1
136843,4
136877,1
136899,4
136929,4
137015,4
137040,4
137043,4
137052,4
137150,0
137172,4
137192,4
137197,4
137253,4
137342,1
137349,4
137350,1
137352,0
137384,4
137386,1
137405,4
137412,4
137435,1
137504,4
137513,1
137522,1
137556,3
137644,4
137653,3
137693,1
137709,0
137712,4
137722,4
137732,4
137751,4
137778,1
137783,1
137809,0
137813,4
137827,4
137841,1
137898,4
137957,4
137973,4
137980,4
138098,4
138121,4
138164,4
138170,4
138200,4
138215,4
138217,4
138290,3
138306,4
138348,4
138392,4
138452,1
138490,1
138494,4
138514,4
138528,4
138534,4
138539,1
138551,4
138561,1
138564,4
138565,0
138598,4
138610,4
138632,0
138636,3
138668,4
138670,4
138685,4
138689,3
138725,4
138769,4
138816,1
138818,0
138823,4
138830,4
138859,0
138893,0
138899,0
138916,0
139006,4
139008,4
139038,4
139040,1
139109,0
139143,4
139144,4
139169,4
139191,3
139202,4
139205,0
139220,1
139303,4
139315,1
139336,4
139375,4
139433,1
139444,4
139480,3
139540,1
139554,0
139556,1
139594,1
139596,1
139626,4
139650,4
139668,4
139688,4
139692,4
139711,1
139725,1
139758,1
139775,4
139793,4
139821,4
139823,4
139862,4
139900,1
139901,4
139923,4
139937,1
139940,4
139955,4
140010,4
140012,4
140054,4
140070,1
140081,4
140084,1
140146,4
140154,4
140167,4
140176,4
140197,4
140206,0
140211,1
140218,4
140225,1
140239,1
140246,4
140254,4
140278,3
140329,0
140402,4
140413,4
140453,1
140466,4
140496,1
140529,0
140530,4
140533,1
140576,4
140597,1
140614,0
140618,4
140631,4
140673,1
140695,4
140764,1
140776,1
140829,1
140849,4
140876,4
140949,1
141069,4
141077,4
141110,1
141131,4
141148,0
141152,1
141162,0
141186,4
141226,4
141235,1
141282,4
141319,4
141381,4
141525,4
141586,4
141593,4
141604,4
141605,1
141629,4
141634,4
141651,1
141652,1
141671,4
141677,4
141714,4
141731,4
141733,3
141746,4
141789,4
141797,4
141844,4
141901,4
141925,3
141930,3
141948,4
141957,4
141966,4
142008,1
142031,1
142148,1
142172,4
142202,4
142219,4
142221,1
142259,4
142267,4
142274,4
142281,4
142290,4
142291,4
142331,1
142375,0
142379,4
142394,4
142404,4
142450,4
142480,3
142534,4
142581,3
142621,1
142664,4
142694,1
142719,4
142724,4
142773,0
142797,4
142872,4
142903,4
142905,4
142918,0
142932,4
142992,4
143038,3
143056,4
143091,4
143103,4
143148,1
143159,4
143160,4
143163,4
143171,1
143187,4
143193,4
143206,4
143272,4
143307,4
143316,3
143341,4
143350,1
143358,4
143377,0
143391,4
143438,4
143441,4
143447,4
143531,1
143636,4
143666,3
143726,1
143762,0
143772,0
143817,3
143868,0
143877,4
143928,4
143974,1
143976,4
143992,4
144012,1
144078,1
144141,1
144158,1
144173,4
144195,4
144201,4
144237,4
144241,4
144265,4
144301,1
144303,4
144307,4
144368,4
144383,4
144449,4
144475,4
144493,4
144558,4
144560,4
144593,4
144597,1
144603,1
144707,4
144740,0
144741,4
144795,4
144797,1
144838,1
144866,4
144881,0
144885,0
144958,1
145008,3
145016,1
145030,4
145035,1
145104,4
145154,4
145197,4
145206,4
145215,4
145248,1
145282,3
145289,1
145298,4
145326,1
145332,1
145337,4
145354,1
145375,1
145393,0
145436,1
145443,1
145453,1
145470,4
145502,0
145531,4
145549,3
145571,3
145598,1
145608,1
145672,4
145679,4
145781,4
145793,4
145813,4
145831,1
145832,1
145835,1
145850,3
145868,4
145875,1
145879,4
145898,4
145916,4
145922,4
145935,0
145951,4
145963,1
145969,4
146016,4
146019,4
146033,4
146049,1
146060,4
146074,4
146122,4
146136,1
146148,1
146179,4
146204,0
146206,4
146223,4
146294,4
146316,1
146357,1
146376,1
146425,4
146445,4
146528,4
146640,3
146645,1
146650,0
146687,4
146743,1
146764,4
146846,1
146899,4
146907,4
146929,4
146968,4
147019,4
147022,4
147040,4
147046,4
147082,4
147111,4
147122,4
147152,4
147153,4
147159,4
147167,1
147204,4
147211,1
147218,4
147232,0
147261,4
147273,3
147303,4
147305,4
147362,1
147384,4
147413,4
147427,3
147441,4
147444,4
147455,4
147466,1
147489,4
147503,4
147596,4
147627,4
147631,1
147670,0
147673,4
147701,4
147706,4
147766,4
147786,4
147800,4
147811,4
147826,0
147844,1
147845,4
147864,4
147924,0
147943,4
147971,4
147991,1
148009,4
148051,3
148072,4
148122,4
148178,4
148230,1
148247,4
148253,4
148254,4
148274,4
148280,4
148298,4
148319,4
148325,4
148355,1
148358,4
148529,4
148570,1
148575,4
148611,4
148653,4
148729,4
148744,4
148771,4
148776,4
148805,1
148826,4
148856,4
148859,0
148862,1
148863,1
148864,4
148881,4
148911,4
148937,0
148968,1
148990,0
149081,4
149103,4
149119,4
149143,4
149151,4
149163,1
149188,3
149213,1
149222,4
149227,4
149229,1
149246,4
149254,1
149271,4
149280,1
149294,4
149302,1
149321,1
149323,4
149330,4
149352,1
149364,4
149390,4
149463,4
149497,4
149509,1
149514,4
149516,0
149527,1
149536,0
149547,3
149572,3
149577,1
149658,4
149659,4
149666,4
149704,4
149722,4
149775,4
149785,4
149798,1
149800,1
149806,4
149841,4
149870,4
149874,1
149922,1
149936,4
149967,4
149988,4
150021,4
150022,1
150038,4
150078,1
150081,4
150082,4
150138,1
150177,4
150182,4
150190,4
150195,4
150325,1
150333,4
150343,4
150353,1
150370,4
150374,0
150402,1
150472,4
150480,4
150491,4
150493,4
150499,1
150545,0
150563,4
150582,4
150645,4
150662,1
150681,4
150683,1
150731,3
150746,4
150749,4
150764,4
150841,4
150870,1
150893,4
150967,1
150981,0
150984,1
151026,1
151039,4
151068,4
151079,1
151118,4
151122,4
151220,4
151221,0
151224,1
151252,1
151263,3
151306,4
151323,0
151329,1
151356,4
151361,4
151410,1
151417,4
151455,4
151465,4
151516,3
151531,4
151545,4
151546,4
151556,3
151561,0
151564,1
151577,1
151581,4
151588,4
151596,4
151601,4
151622,1
151639,4
151641,4
151655,3
151659,4
151663,4
151672,4
151678,4
151687,1
151695,4
151742,0
151748,4
151752,3
151758,1
151787,0
151805,4
151819,1
151851,4
151931,4
151937,4
151953,1
151996,4
152041,1
152050,1
152112,1
152129,4
152141,1
152177,4
152224,0
152297,1
152318,4
152406,1
152463,4
152470,4
152472,1
152487,1
152500,4
152528,4
152532,4
152535,1
152543,4
152567,1
152575,4
152592,4
152597,1
152611,4
152647,4
152681,4
152706,4
152711,1
152721,4
152733,1
152804,4
152809,4
152814,1
152853,4
152889,4
152927,4
153016,0
153059,4
153076,1
153089,4
153102,4
153113,4
153117,4
153119,1
153132,1
153197,1
153214,4
153243,1
153247,4
153258,1
153303,4
153351,4
153378,4
153381,4
153389,4
153405,3
153412,4
153423,4
153427,4
153436,1
153443,1
153463,4
153482,4
153523,4
153582,0
153587,4
153603,1
153680,1
153709,0
153719,4
153742,1
153755,1
153767,4
153792,4
153808,4
153842,0
153855,4
153858,4
153888,4
153898,4
153904,4
153933,1
153942,1
153988,1
154040,4
154064,4
154067,1
154073,4
154138,4
154172,4
154185,4
154222,1
154232,4
154268,4
154309,1
154319,4
154322,4
154334,4
154352,4
154367,1
154396,4
154402,4
154409,1
154426,1
154427,1
154515,4
154521,4
154549,1
154564,4
154619,1
154642,4
154726,1
154753,4
154765,4
154771,4
154801,0
154805,1
154813,4
154816,1
154822,4
154847,4
154862,4
154885,4
154900,0
154914,1
154923,4
154975,4
154983,1
154994,4
155000,4
155036,1
155041,4
155074,4
155077,4
155096,4
155158,4
155188,1
155197,4
155240,4
155242,1
155251,1
155346,4
155348,4
155350,4
155357,4
155374,4
155382,3
155386,0
155393,1
155446,1
155463,4
155483,1
155486,3
155530,4
155564,1
155614,4
155631,0
155649,4
155650,4
155662,4
155672,4
155702,4
155743,4
155810,1
155812,4
155816,4
155829,4
155865,4
155925,4
155973,1
155994,0
156023,0
156038,1
156053,4
156116,4
156119,4
156124,1
156149,4
156159,1
156196,1
156200,1
156206,0
156214,4
156218,0
156227,4
156239,4
156246,1
156265,4
156281,4
156283,4
156291,1
156308,4
156321,1
156322,4
156339,1
156355,3
156363,4
156422,4
156519,3
156525,4
156585,4
156615,0
156650,4
156654,4
156674,4
156698,4
156701,4
156726,4
156739,4
156748,4
156788,1
156798,4
156806,4
156813,0
156819,4
156944,0
156968,0
156979,0
156980,1
156995,0
157009,3
157023,4
157038,4
157040,1
157048,4
157050,4
157059,4
157067,4
157134,4
157136,4
157167,3
157222,4
157224,4
157234,4
157238,4
157247,1
157280,4
157309,1
157312,4
157375,4
157382,0
157416,4
157443,1
157484,4
157498,4
157525,4
157530,4
157596,4
157603,4
157621,4
157622,4
157660,1
157717,4
157726,1
157738,4
157779,4
157794,4
157798,1
157815,1
157822,3
157852,0
157861,0
157899,4
157902,4
157909,4
157919,4
157926,0
157950,4
157974,0
157982,4
157989,4
158016,1
158085,1
158112,1
158119,4
158138,1
158152,4
158193,1
158199,0
158226,1
158283,4
158286,1
158298,4
158340,4
158360,0
158369,4
158387,4
158392,1
158414,0
158434,1
158486,4
158490,4
158497,4
158512,0
158520,0
158538,0
158548,1
158626,1
158637,4
158678,4
158707,0
158709,4
158756,1
158767,1
158787,4
158798,4
158885,4
158900,3
158912,1
158924,4
158950,1
158998,4
159015,1
159017,4
159058,4
159066,1
159071,4
159078,4
159080,4
159111,4
159144,0
159174,4
159211,4
159263,4
159299,1
159372,4
159391,4
159458,1
159478,4
159483,0
159485,4
159501,4
159521,0
159556,4
159568,1
159610,4
159632,3
159649,1
159679,4
159697,1
159698,4
159754,4
159759,4
159803,4
159804,3
159809,4
159823,4
159832,4
159833,4
159846,4
159847,4
159880,4
159896,4
159900,0
159949,4
159959,4
159962,4
160091,4
160108,4
160115,1
160116,4
160157,4
160161,1
160162,0
160172,4
160204,4
160261,1
160282,4
160290,0
160302,0
160309,4
160426,1
160430,0
160439,4
160489,4
160503,0
160566,3
160571,4
160578,1
160588,4
160609,1
160613,1
160630,3
160693,4
160701,4
160708,1
160730,4
160764,4
160773,1
160807,4
160809,4
160851,1
160859,4
160896,4
160900,3
160901,1
160920,4
160921,4
160936,4
160962,1
160963,1
160966,1
160999,1
161048,4
161053,4
161060,1
161074,1
161090,4
161106,4
161149,1
161152,4
161166,4
161178,0
161216,4
161230,1
161232,4
161243,1
161253,1
161270,4
161276,4
161279,1
161289,1
161295,4
161300,4
161323,1
161347,4
161372,4
161379,4
161407,1
161421,1
161433,4
161435,4
161446,3
161459,4
161494,1
161522,4
161524,4
161537,4
161541,4
161583,0
161588,4
161618,4
161632,4
161650,4
161656,4
161682,4
161731,1
161735,4
161764,4
161783,4
161786,1
161798,0
161812,1
161834,4
161845,4
161860,4
161891,4
161930,4
162041,1
162052,4
162116,0
162141,1
162153,4
162195,4
162204,3
162210,4
162234,1
162249,4
162255,4
162301,1
162328,1
162348,0
162372,1
162376,4
162389,4
162455,4
162498,4
162506,1
162571,4
162589,4
162608,1
162627,1
162691,1
162707,4
162708,4
162727,4
162756,4
162769,0
162813,0
162860,4
162864,0
162893,4
162911,4
162916,1
162938,4
162950,4
163002,4
163008,4
163023,1
163026,4
163028,4
163047,4
163121,1
163153,4
163167,4
163168,4
163209,1
163221,1
163252,4
163284,4
163352,3
163361,4
163429,1
163435,4
163445,4
163458,4
163462,4
163489,4
163537,1
163541,4
163584,4
163606,1
163623,4
163654,4
163668,4
163698,4
163699,1
163702,4
163726,0
163745,1
163753,4
163755,4
163756,4
163761,1
163772,0
163809,1
163823,4
163861,4
163895,4
163972,4
164005,1
164016,4
164055,4
164059,4
164088,4
164089,1
164097,3
164105,4
164194,3
164199,1
164217,3
164254,1
164257,3
164277,4
164433,0
164450,4
164489,4
164492,1
164494,4
164513,4
164515,4
164521,4
164530,4
164547,0
164564,1
164588,1
164609,0
164645,4
164688,4
164705,4
164747,4
164760,4
164774,4
164785,0
164786,4
164812,1
164823,4
164824,4
164826,4
164828,4
164832,1
164836,3
164862,1
164903,1
164992,4
165004,4
165015,4
165083,1
165087,4
165098,4
165128,1
165129,4
165140,1
165174,4
165192,0
165226,4
165251,4
165253,4
