galaxyID,label1,label2,label3,label4
143700,1,0,0,0
98154,1,0,0,0
254428,5,2,1,1
81259,5,2,1,1
237671,3,1,1,1
240233,0,0,0,0
84203,0,0,0,0
212578,5,2,1,1
195210,0,0,0,0
150543,1,0,0,0
148188,1,0,0,0
49232,0,0,0,0
266540,5,2,1,1
33701,1,0,0,0
256726,1,0,0,0
245321,6,3,2,2
230370,1,0,0,0
244413,0,0,0,0
122177,3,1,1,1
51998,3,1,1,1
97998,5,2,1,1
193480,0,0,0,0
265617,0,0,0,0
232554,1,0,0,0
198289,2,0,0,0
186388,1,0,0,0
44979,1,0,0,0
118290,0,0,0,0
203816,4,2,1,1
174083,3,1,1,1
166386,4,2,1,1
151319,0,0,0,0
245681,3,1,1,1
284553,0,0,0,0
436,1,0,0,0
196980,1,0,0,0
2906,1,0,0,0
86127,6,3,2,2
74532,7,4,3,2
144692,3,1,1,1
65548,4,2,1,1
82303,5,2,1,1
257195,5,2,1,1
67065,0,0,0,0
150381,0,0,0,0
20350,0,0,0,0
237695,5,2,1,1
50728,5,2,1,1
106232,1,0,0,0
269264,3,1,1,1
30922,1,0,0,0
245606,1,0,0,0
231547,5,2,1,1
284595,5,2,1,1
183872,0,0,0,0
57634,3,1,1,1
66452,0,0,0,0
233339,5,2,1,1
75466,1,0,0,0
90081,0,0,0,0
80960,4,2,1,1
209528,0,0,0,0
150296,4,2,1,1
120073,4,2,1,1
193335,0,0,0,0
52418,3,1,1,1
44893,1,0,0,0
153012,4,2,1,1
221252,0,0,0,0
143016,1,0,0,0
17652,4,2,1,1
232924,0,0,0,0
52867,4,2,1,1
132389,6,3,2,2
54733,1,0,0,0
180656,5,2,1,1
117168,1,0,0,0
173107,5,2,1,1
46424,1,0,0,0
63069,0,0,0,0
15169,1,0,0,0
136385,0,0,0,0
49785,1,0,0,0
58750,4,2,1,1
278825,5,2,1,1
248583,5,2,1,1
273589,1,0,0,0
234883,2,0,0,0
230512,5,2,1,1
58150,3,1,1,1
152553,3,1,1,1
117547,0,0,0,0
233165,1,0,0,0
117869,0,0,0,0
144811,3,1,1,1
65177,0,0,0,0
230861,4,2,1,1
14373,0,0,0,0
224970,0,0,0,0
23361,4,2,1,1
78182,5,2,1,1
153097,1,0,0,0
174601,5,2,1,1
203748,3,1,1,1
164456,4,2,1,1
227280,0,0,0,0
117404,5,2,1,1
107088,0,0,0,0
8373,3,1,1,1
143024,2,0,0,0
238537,0,0,0,0
92108,1,0,0,0
10946,6,3,2,2
134170,0,0,0,0
263316,3,1,1,1
171821,0,0,0,0
182189,2,0,0,0
128593,5,2,1,1
176019,5,2,1,1
114327,1,0,0,0
170090,1,0,0,0
32621,0,0,0,0
48764,4,2,1,1
220968,3,1,1,1
231177,1,0,0,0
170708,3,1,1,1
91523,2,0,0,0
53718,4,2,1,1
223509,0,0,0,0
228064,4,2,1,1
20542,2,0,0,0
61027,1,0,0,0
166145,1,0,0,0
227891,1,0,0,0
210506,5,2,1,1
132380,1,0,0,0
250381,3,1,1,1
68564,0,0,0,0
204194,1,0,0,0
174613,6,3,2,2
44195,4,2,1,1
169431,1,0,0,0
116764,0,0,0,0
214534,3,1,1,1
75291,0,0,0,0
118394,1,0,0,0
135728,0,0,0,0
84626,5,2,1,1
233124,5,2,1,1
158316,3,1,1,1
18511,5,2,1,1
180623,1,0,0,0
12065,5,2,1,1
149566,1,0,0,0
170940,1,0,0,0
270544,1,0,0,0
283887,5,2,1,1
181224,0,0,0,0
38164,0,0,0,0
71045,0,0,0,0
59027,1,0,0,0
80800,0,0,0,0
117198,1,0,0,0
19232,4,2,1,1
70079,5,2,1,1
249526,6,3,2,2
192222,0,0,0,0
65131,1,0,0,0
4293,4,2,1,1
161194,5,2,1,1
41709,5,2,1,1
208148,1,0,0,0
34539,0,0,0,0
24910,4,2,1,1
143503,1,0,0,0
221450,5,2,1,1
250955,1,0,0,0
51900,5,2,1,1
567,6,3,2,2
172803,1,0,0,0
95,1,0,0,0
88512,1,0,0,0
107882,1,0,0,0
94107,5,2,1,1
249085,2,0,0,0
118845,5,2,1,1
809,5,2,1,1
86390,5,2,1,1
8633,1,0,0,0
186303,1,0,0,0
93059,0,0,0,0
178595,1,0,0,0
4763,5,2,1,1
245833,4,2,1,1
80755,0,0,0,0
249917,3,1,1,1
212357,0,0,0,0
85033,1,0,0,0
191346,5,2,1,1
81771,0,0,0,0
138112,6,3,2,2
288752,5,2,1,1
255691,5,2,1,1
57492,0,0,0,0
165874,1,0,0,0
76155,7,4,3,2
243787,3,1,1,1
271744,5,2,1,1
176041,1,0,0,0
21431,0,0,0,0
128274,5,2,1,1
223199,3,1,1,1
33867,1,0,0,0
49419,2,0,0,0
154082,0,0,0,0
58619,1,0,0,0
213602,4,2,1,1
126689,4,2,1,1
74872,4,2,1,1
136240,4,2,1,1
139453,0,0,0,0
231888,2,0,0,0
129678,1,0,0,0
167523,3,1,1,1
189091,1,0,0,0
9817,1,0,0,0
145068,1,0,0,0
2887,5,2,1,1
206891,1,0,0,0
133882,1,0,0,0
9802,1,0,0,0
16458,6,3,2,2
90843,1,0,0,0
207861,4,2,1,1
131245,1,0,0,0
216599,5,2,1,1
133708,1,0,0,0
55182,5,2,1,1
131040,3,1,1,1
164095,3,1,1,1
205845,6,3,2,2
247828,3,1,1,1
129772,5,2,1,1
150750,6,3,2,2
82957,0,0,0,0
157232,1,0,0,0
235091,0,0,0,0
145663,5,2,1,1
4012,3,1,1,1
99247,1,0,0,0
185396,0,0,0,0
85299,2,0,0,0
157538,0,0,0,0
109006,4,2,1,1
193959,4,2,1,1
17635,3,1,1,1
256114,0,0,0,0
65510,0,0,0,0
77532,0,0,0,0
180997,0,0,0,0
100880,4,2,1,1
196757,1,0,0,0
236823,5,2,1,1
116222,0,0,0,0
132790,5,2,1,1
227175,1,0,0,0
101678,4,2,1,1
39839,4,2,1,1
14334,6,3,2,2
213804,4,2,1,1
74060,1,0,0,0
293207,5,2,1,1
267679,5,2,1,1
150164,1,0,0,0
173488,1,0,0,0
222742,3,1,1,1
232729,5,2,1,1
250892,5,2,1,1
108237,4,2,1,1
131163,5,2,1,1
68591,5,2,1,1
293688,3,1,1,1
93915,1,0,0,0
225796,1,0,0,0
219462,4,2,1,1
128058,1,0,0,0
144798,4,2,1,1
235985,0,0,0,0
13120,1,0,0,0
144774,5,2,1,1
59694,0,0,0,0
267682,4,2,1,1
535,0,0,0,0
28065,5,2,1,1
130851,4,2,1,1
70381,1,0,0,0
188924,4,2,1,1
70393,4,2,1,1
207835,4,2,1,1
83982,0,0,0,0
244580,0,0,0,0
151062,1,0,0,0
148134,0,0,0,0
254319,3,1,1,1
8974,1,0,0,0
55621,4,2,1,1
268309,4,2,1,1
74591,1,0,0,0
76851,0,0,0,0
55521,2,0,0,0
191448,4,2,1,1
245194,5,2,1,1
44296,5,2,1,1
201721,5,2,1,1
122033,1,0,0,0
93946,0,0,0,0
290711,1,0,0,0
225892,3,1,1,1
219608,0,0,0,0
77664,3,1,1,1
273139,1,0,0,0
82701,5,2,1,1
185109,0,0,0,0
210236,4,2,1,1
236160,1,0,0,0
16212,1,0,0,0
19211,1,0,0,0
24975,1,0,0,0
253768,1,0,0,0
129214,5,2,1,1
58736,2,0,0,0
272566,5,2,1,1
1541,4,2,1,1
185146,4,2,1,1
126995,4,2,1,1
158960,3,1,1,1
14271,4,2,1,1
90479,0,0,0,0
162229,3,1,1,1
144985,0,0,0,0
83436,5,2,1,1
84878,1,0,0,0
238104,7,4,3,2
201273,4,2,1,1
69313,3,1,1,1
35923,0,0,0,0
152997,1,0,0,0
110741,0,0,0,0
103727,5,2,1,1
8393,1,0,0,0
174650,2,0,0,0
55857,0,0,0,0
253085,5,2,1,1
161521,3,1,1,1
47769,3,1,1,1
80668,4,2,1,1
25102,0,0,0,0
179853,3,1,1,1
144553,0,0,0,0
192024,0,0,0,0
232975,7,4,3,2
143447,1,0,0,0
209879,4,2,1,1
165391,1,0,0,0
31254,4,2,1,1
159702,5,2,1,1
273532,5,2,1,1
159003,0,0,0,0
55955,0,0,0,0
93494,0,0,0,0
108643,4,2,1,1
207316,0,0,0,0
169334,6,3,2,2
163779,1,0,0,0
233888,5,2,1,1
292553,5,2,1,1
50021,5,2,1,1
197709,4,2,1,1
240754,5,2,1,1
18476,4,2,1,1
110004,2,0,0,0
214239,5,2,1,1
13241,4,2,1,1
151224,5,2,1,1
32054,0,0,0,0
54362,0,0,0,0
76464,0,0,0,0
112370,2,0,0,0
268736,5,2,1,1
162979,5,2,1,1
280979,0,0,0,0
187565,1,0,0,0
219120,6,3,2,2
255671,3,1,1,1
133369,2,0,0,0
67776,1,0,0,0
160793,2,0,0,0
30992,5,2,1,1
50538,4,2,1,1
36544,1,0,0,0
83652,5,2,1,1
174197,1,0,0,0
73224,0,0,0,0
75061,1,0,0,0
49127,1,0,0,0
175826,5,2,1,1
102128,1,0,0,0
266181,1,0,0,0
115009,1,0,0,0
31242,2,0,0,0
132655,5,2,1,1
126978,1,0,0,0
270104,3,1,1,1
125556,6,3,2,2
46324,5,2,1,1
191040,1,0,0,0
8786,5,2,1,1
219591,4,2,1,1
6992,5,2,1,1
174773,1,0,0,0
214882,1,0,0,0
287809,1,0,0,0
133007,0,0,0,0
5534,0,0,0,0
29961,3,1,1,1
53996,1,0,0,0
190766,1,0,0,0
270840,5,2,1,1
86943,0,0,0,0
262008,4,2,1,1
258979,1,0,0,0
55334,5,2,1,1
272324,4,2,1,1
32938,0,0,0,0
178830,5,2,1,1
172352,4,2,1,1
215202,4,2,1,1
68496,6,3,2,2
171215,4,2,1,1
45720,0,0,0,0
260900,1,0,0,0
115159,7,4,3,2
54163,3,1,1,1
120606,1,0,0,0
142646,0,0,0,0
153068,3,1,1,1
69822,0,0,0,0
190489,5,2,1,1
258044,5,2,1,1
149817,0,0,0,0
197846,1,0,0,0
150967,0,0,0,0
118847,1,0,0,0
136031,6,3,2,2
201665,3,1,1,1
109618,1,0,0,0
7775,6,3,2,2
265244,5,2,1,1
143758,5,2,1,1
151869,1,0,0,0
263675,1,0,0,0
183419,1,0,0,0
222410,1,0,0,0
168479,0,0,0,0
89407,2,0,0,0
245567,3,1,1,1
123877,5,2,1,1
222083,4,2,1,1
243692,4,2,1,1
117951,0,0,0,0
32038,3,1,1,1
260456,5,2,1,1
195687,0,0,0,0
163012,1,0,0,0
163671,4,2,1,1
112802,3,1,1,1
122823,5,2,1,1
101183,5,2,1,1
213411,5,2,1,1
17937,0,0,0,0
164882,1,0,0,0
47725,0,0,0,0
127042,4,2,1,1
213545,4,2,1,1
27780,4,2,1,1
118314,1,0,0,0
166621,4,2,1,1
16846,0,0,0,0
184750,1,0,0,0
60298,1,0,0,0
222664,4,2,1,1
199882,0,0,0,0
51997,1,0,0,0
218331,0,0,0,0
225460,1,0,0,0
178514,0,0,0,0
129417,1,0,0,0
107144,1,0,0,0
211078,1,0,0,0
220581,0,0,0,0
224846,5,2,1,1
96508,0,0,0,0
195267,4,2,1,1
31772,1,0,0,0
148416,1,0,0,0
250201,1,0,0,0
142180,0,0,0,0
213474,0,0,0,0
20915,5,2,1,1
22948,5,2,1,1
49340,1,0,0,0
283523,0,0,0,0
269424,6,3,2,2
218513,1,0,0,0
236774,3,1,1,1
243846,5,2,1,1
270176,5,2,1,1
201720,5,2,1,1
229239,1,0,0,0
95622,1,0,0,0
22408,6,3,2,2
249203,5,2,1,1
123328,4,2,1,1
201478,1,0,0,0
171036,0,0,0,0
218394,0,0,0,0
181544,0,0,0,0
35141,4,2,1,1
191702,4,2,1,1
16213,1,0,0,0
73382,1,0,0,0
66590,1,0,0,0
271456,1,0,0,0
242599,7,4,3,2
200223,1,0,0,0
110517,1,0,0,0
151449,5,2,1,1
121809,4,2,1,1
84582,1,0,0,0
230500,0,0,0,0
16067,0,0,0,0
82106,0,0,0,0
271669,4,2,1,1
180163,1,0,0,0
177369,6,3,2,2
178131,6,3,2,2
105925,4,2,1,1
150889,4,2,1,1
218455,0,0,0,0
260979,0,0,0,0
230991,5,2,1,1
169666,0,0,0,0
64993,0,0,0,0
34207,4,2,1,1
227115,1,0,0,0
241453,5,2,1,1
70562,0,0,0,0
272947,5,2,1,1
231478,1,0,0,0
194502,0,0,0,0
3156,3,1,1,1
49385,1,0,0,0
18621,3,1,1,1
159821,3,1,1,1
187670,2,0,0,0
69033,5,2,1,1
172148,4,2,1,1
200782,4,2,1,1
125007,1,0,0,0
245301,1,0,0,0
177584,1,0,0,0
63143,4,2,1,1
135163,5,2,1,1
113212,3,1,1,1
52266,2,0,0,0
154768,0,0,0,0
6716,0,0,0,0
112076,1,0,0,0
179029,4,2,1,1
40638,4,2,1,1
28027,1,0,0,0
159012,0,0,0,0
122868,5,2,1,1
98778,0,0,0,0
220458,7,4,3,2
78995,4,2,1,1
244043,1,0,0,0
36224,1,0,0,0
291647,5,2,1,1
204966,1,0,0,0
66800,4,2,1,1
223901,4,2,1,1
49439,0,0,0,0
101822,4,2,1,1
228539,5,2,1,1
156328,3,1,1,1
116530,1,0,0,0
97128,3,1,1,1
139807,0,0,0,0
83631,1,0,0,0
213222,4,2,1,1
258275,6,3,2,2
39867,1,0,0,0
27193,3,1,1,1
123989,0,0,0,0
208127,5,2,1,1
179726,1,0,0,0
36293,5,2,1,1
196063,5,2,1,1
177297,5,2,1,1
4668,0,0,0,0
14279,4,2,1,1
73218,3,1,1,1
122760,0,0,0,0
102113,5,2,1,1
217403,5,2,1,1
8992,1,0,0,0
235207,2,0,0,0
49657,4,2,1,1
84799,6,3,2,2
213338,1,0,0,0
60425,6,3,2,2
140822,1,0,0,0
263436,0,0,0,0
31741,3,1,1,1
137621,5,2,1,1
80493,0,0,0,0
240975,1,0,0,0
159850,4,2,1,1
154618,5,2,1,1
212342,5,2,1,1
32357,5,2,1,1
232395,4,2,1,1
111247,4,2,1,1
110737,0,0,0,0
102648,4,2,1,1
204276,3,1,1,1
564,4,2,1,1
219874,0,0,0,0
175491,5,2,1,1
253326,5,2,1,1
264820,3,1,1,1
90481,0,0,0,0
114816,4,2,1,1
17198,5,2,1,1
31004,1,0,0,0
217930,1,0,0,0
273368,3,1,1,1
25011,3,1,1,1
264969,1,0,0,0
84848,1,0,0,0
37543,5,2,1,1
163977,1,0,0,0
58366,0,0,0,0
95083,3,1,1,1
192580,4,2,1,1
199450,1,0,0,0
111105,6,3,2,2
181999,3,1,1,1
223137,0,0,0,0
294950,2,0,0,0
25866,0,0,0,0
56566,0,0,0,0
261411,4,2,1,1
189174,1,0,0,0
220084,1,0,0,0
40708,1,0,0,0
156848,2,0,0,0
125729,2,0,0,0
1968,1,0,0,0
135591,1,0,0,0
251297,5,2,1,1
219595,5,2,1,1
148230,3,1,1,1
121560,0,0,0,0
86489,0,0,0,0
149466,0,0,0,0
110353,0,0,0,0
217771,1,0,0,0
91336,1,0,0,0
208249,2,0,0,0
10443,5,2,1,1
45411,0,0,0,0
5563,5,2,1,1
221975,4,2,1,1
113866,1,0,0,0
64032,1,0,0,0
6703,0,0,0,0
18741,1,0,0,0
78925,1,0,0,0
87201,1,0,0,0
224069,0,0,0,0
159364,1,0,0,0
165162,3,1,1,1
15488,0,0,0,0
100154,0,0,0,0
121987,1,0,0,0
270084,0,0,0,0
284479,5,2,1,1
196083,1,0,0,0
200481,5,2,1,1
9404,4,2,1,1
242744,0,0,0,0
218375,0,0,0,0
275109,5,2,1,1
42309,1,0,0,0
208597,5,2,1,1
111399,0,0,0,0
217395,3,1,1,1
188903,2,0,0,0
274921,0,0,0,0
203145,6,3,2,2
128639,1,0,0,0
36949,5,2,1,1
282124,1,0,0,0
48327,1,0,0,0
216543,1,0,0,0
22916,5,2,1,1
52877,4,2,1,1
164071,5,2,1,1
152609,4,2,1,1
27033,0,0,0,0
277481,4,2,1,1
12468,4,2,1,1
263578,5,2,1,1
10862,4,2,1,1
99868,1,0,0,0
60146,0,0,0,0
27725,4,2,1,1
182438,0,0,0,0
243832,3,1,1,1
82304,5,2,1,1
8663,0,0,0,0
17511,0,0,0,0
107939,5,2,1,1
201633,2,0,0,0
193978,0,0,0,0
19120,1,0,0,0
11784,6,3,2,2
212510,5,2,1,1
169515,4,2,1,1
198217,0,0,0,0
11196,5,2,1,1
21243,5,2,1,1
23659,3,1,1,1
16163,1,0,0,0
44991,0,0,0,0
218118,5,2,1,1
87946,5,2,1,1
259858,0,0,0,0
39995,5,2,1,1
3300,4,2,1,1
290272,5,2,1,1
114329,1,0,0,0
222482,3,1,1,1
121348,0,0,0,0
55494,2,0,0,0
39147,0,0,0,0
85731,5,2,1,1
183833,1,0,0,0
133609,0,0,0,0
166744,0,0,0,0
194501,3,1,1,1
82379,1,0,0,0
21005,1,0,0,0
3163,0,0,0,0
210345,5,2,1,1
4629,0,0,0,0
226614,4,2,1,1
51987,1,0,0,0
245025,4,2,1,1
57276,1,0,0,0
259356,3,1,1,1
32210,2,0,0,0
291706,5,2,1,1
252484,5,2,1,1
79981,1,0,0,0
248401,5,2,1,1
